address,size_bytes,size_hex,symbol_name,raw_name,binding,source_file,reference_file,object_id,object_source,classification,status,attempts,best_score,commit,notes_file
0x0036D398,12,0xC,ks_fx_SetDrawSplashes__Fb,ks_fx_SetDrawSplashes__Fb,global,C:/KS/SRC/ks/ksfx.cpp,KS/SRC/ks/ksfx.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,matched,1,100,SELF,notes/functions/0036D398_ks_fx_SetDrawSplashes__Fb.md
0x0036EE80,12,0xC,WATER_Altitude__Fff,WATER_Altitude__Fff,global,C:/KS/SRC/ks/water.cpp,KS/SRC/ks/water.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,matched,1,100,SELF,notes/functions/0036EE80_WATER_Altitude__Fff.md
0x003732E0,12,0xC,WAVE_ResetTimer__Fv,WAVE_ResetTimer__Fv,local,C:/KS/SRC/ks/wave.cpp,KS/SRC/ks/wave.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,matched,1,100,SELF,notes/functions/003732E0_WAVE_ResetTimer__Fv.md
0x0037D8B8,12,0xC,WAVE_GetScheduleIndex__Fv,WAVE_GetScheduleIndex__Fv,global,C:/KS/SRC/ks/wave.cpp,KS/SRC/ks/wave.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,matched,1,100,SELF,notes/functions/0037D8B8_WAVE_GetScheduleIndex__Fv.md
0x0037D950,12,0xC,WAVE_GetStage__Fv,WAVE_GetStage__Fv,global,C:/KS/SRC/ks/wave.cpp,KS/SRC/ks/wave.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,matched,1,100,SELF,notes/functions/0037D950_WAVE_GetStage__Fv.md
0x0037DC30,12,0xC,WAVE_SetDraw__Fb,WAVE_SetDraw__Fb,global,C:/KS/SRC/ks/wave.cpp,KS/SRC/ks/wave.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,matched,1,100,SELF,notes/functions/0037DC30_WAVE_SetDraw__Fb.md
0x0037E728,12,0xC,WAVETEX_SetPlayer__Fi,WAVETEX_SetPlayer__Fi,global,C:/KS/SRC/ks/wavetex.cpp,KS/SRC/ks/wavetex.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,matched,1,100,SELF,notes/functions/0037E728_WAVETEX_SetPlayer__Fi.md
0x0037E738,12,0xC,WAVETEX_GetPlayer__Fv,WAVETEX_GetPlayer__Fv,global,C:/KS/SRC/ks/wavetex.cpp,KS/SRC/ks/wavetex.cpp,game/files_wave,C:/KS/SRC/ks/files_wave.cpp,eligible,matched,1,100,SELF,notes/functions/0037E738_WAVETEX_GetPlayer__Fv.md
0x00387310,12,0xC,nvlStreamReqSize__FP9nvlStream,nvlStreamReqSize__FP9nvlStream,global,C:/NVL/ps2/nvlstream_ps2.cpp,NVL/PS2/nvlstream_ps2.cpp,nvl/nvlstream_ps2,C:/NVL/ps2/nvlstream_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00387310_nvlStreamReqSize__FP9nvlStream.md
0x00388338,12,0xC,nvlMPEGSetMemoryAllocCallback__FPFii_Pv,nvlMPEGSetMemoryAllocCallback__FPFii_Pv,global,C:/NVL/ps2/nvlMPEG_ps2.cpp,NVL/PS2/nvlMPEG_ps2.cpp,nvl/nvlMPEG_ps2,C:/NVL/ps2/nvlMPEG_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00388338_nvlMPEGSetMemoryAllocCallback__FPFii_Pv.md
0x00388348,12,0xC,nvlMPEGSetMemoryFreeCallback__FPFPv_v,nvlMPEGSetMemoryFreeCallback__FPFPv_v,global,C:/NVL/ps2/nvlMPEG_ps2.cpp,NVL/PS2/nvlMPEG_ps2.cpp,nvl/nvlMPEG_ps2,C:/NVL/ps2/nvlMPEG_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00388348_nvlMPEGSetMemoryFreeCallback__FPFPv_v.md
0x00388C30,12,0xC,videoDecSetState__FP8VideoDecUi,videoDecSetState__FP8VideoDecUi,local,C:/NVL/ps2/nvlMPEG_ps2.cpp,NVL/PS2/nvlMPEG_ps2.cpp,nvl/nvlMPEG_ps2,C:/NVL/ps2/nvlMPEG_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00388C30_videoDecSetState__FP8VideoDecUi.md
0x00389110,12,0xC,voBufIsEmpty__FP5VoBuf,voBufIsEmpty__FP5VoBuf,local,C:/NVL/ps2/nvlMPEG_ps2.cpp,NVL/PS2/nvlMPEG_ps2.cpp,nvl/nvlMPEG_ps2,C:/NVL/ps2/nvlMPEG_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00389110_voBufIsEmpty__FP5VoBuf.md
0x00395D88,12,0xC,nglGetScreenWidth__Fv,nglGetScreenWidth__Fv,global,C:/NGL/ps2/ngl_ps2.cpp,NGL/PS2/ngl_ps2.cpp,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00395D88_nglGetScreenWidth__Fv.md
0x00395D98,12,0xC,nglGetScreenHeight__Fv,nglGetScreenHeight__Fv,global,C:/NGL/ps2/ngl_ps2.cpp,NGL/PS2/ngl_ps2.cpp,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00395D98_nglGetScreenHeight__Fv.md
0x00395E18,12,0xC,nglGetMeshPath__Fv,nglGetMeshPath__Fv,global,C:/NGL/ps2/ngl_ps2.cpp,NGL/PS2/ngl_ps2.cpp,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00395E18_nglGetMeshPath__Fv.md
0x00395E28,12,0xC,nglGetTexturePath__Fv,nglGetTexturePath__Fv,global,C:/NGL/ps2/ngl_ps2.cpp,NGL/PS2/ngl_ps2.cpp,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00395E28_nglGetTexturePath__Fv.md
0x00395E38,12,0xC,nglSetProViewPS2__Fb,nglSetProViewPS2__Fb,global,C:/NGL/ps2/ngl_ps2.cpp,NGL/PS2/ngl_ps2.cpp,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00395E38_nglSetProViewPS2__Fb.md
0x00395EF0,12,0xC,nglGetTVMode__Fv,nglGetTVMode__Fv,global,C:/NGL/ps2/ngl_ps2.cpp,NGL/PS2/ngl_ps2.cpp,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00395EF0_nglGetTVMode__Fv.md
0x003969F8,12,0xC,nglGetFrontBufferTex__Fv,nglGetFrontBufferTex__Fv,global,C:/NGL/ps2/ngl_ps2.cpp,NGL/PS2/ngl_ps2.cpp,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/003969F8_nglGetFrontBufferTex__Fv.md
0x00396A08,12,0xC,nglGetBackBufferTex__Fv,nglGetBackBufferTex__Fv,global,C:/NGL/ps2/ngl_ps2.cpp,NGL/PS2/ngl_ps2.cpp,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00396A08_nglGetBackBufferTex__Fv.md
0x00397568,12,0xC,nglSetIFLSpeed__Ff,nglSetIFLSpeed__Ff,global,C:/NGL/ps2/ngl_ps2.cpp,NGL/PS2/ngl_ps2.cpp,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/00397568_nglSetIFLSpeed__Ff.md
0x003A69B0,12,0xC,nglSetQuadBlend__FP7nglQuadUiUi,nglSetQuadBlend__FP7nglQuadUiUi,global,C:/NGL/ps2/ngl_ps2.cpp,NGL/PS2/ngl_ps2.cpp,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/003A69B0_nglSetQuadBlend__FP7nglQuadUiUi.md
0x003AA1A8,12,0xC,nglMeshWriteStrip__FUi,nglMeshWriteStrip__FUi,global,C:/NGL/ps2/ngl_ps2.cpp,NGL/PS2/ngl_ps2.cpp,ngl/ngl_ps2,C:/NGL/ps2/ngl_ps2.cpp,eligible,matched,1,100,SELF,notes/functions/003AA1A8_nglMeshWriteStrip__FUi.md
0x00105E58,16,0x10,going_into_service__9ai_action,going_into_service__9ai_action,global,C:/KS/SRC/ai_actions.cpp,KS/SRC/ai_actions.cpp,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00105E58_going_into_service__9ai_action.md
0x00109268,16,0x10,going_into_service__13ai_locomotion,going_into_service__13ai_locomotion,global,C:/KS/SRC/ai_locomotion.cpp,KS/SRC/ai_locomotion.cpp,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00109268_going_into_service__13ai_locomotion.md
0x00109278,16,0x10,going_out_of_service__13ai_locomotion,going_out_of_service__13ai_locomotion,global,C:/KS/SRC/ai_locomotion.cpp,KS/SRC/ai_locomotion.cpp,game/files_ai,C:/KS/SRC/files_ai.cpp,eligible,matched,1,100,SELF,notes/functions/00109278_going_out_of_service__13ai_locomotion.md
0x00120A30,16,0x10,set_flag__t4anim1ZP6entity12anim_flags_t,set_flag__t4anim1ZP6entity12anim_flags_t,global,C:/KS/SRC/anim.h,KS/SRC/anim.h,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00120A30_set_flag__t4anim1ZP6entity12anim_flags_t.md
0x00120BA8,16,0x10,set_flag__t4anim1Z2po12anim_flags_t,set_flag__t4anim1Z2po12anim_flags_t,global,C:/KS/SRC/anim.h,KS/SRC/anim.h,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00120BA8_set_flag__t4anim1Z2po12anim_flags_t.md
0x00120C20,16,0x10,set_flag__t4anim1Z10signal_key12anim_flags_t,set_flag__t4anim1Z10signal_key12anim_flags_t,global,C:/KS/SRC/anim.h,KS/SRC/anim.h,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00120C20_set_flag__t4anim1Z10signal_key12anim_flags_t.md
0x00120D88,16,0x10,set_flag__t4anim1Z8vector3d12anim_flags_t,set_flag__t4anim1Z8vector3d12anim_flags_t,global,C:/KS/SRC/anim.h,KS/SRC/anim.h,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00120D88_set_flag__t4anim1Z8vector3d12anim_flags_t.md
0x00120E00,16,0x10,set_flag__t4anim1Z10quaternion12anim_flags_t,set_flag__t4anim1Z10quaternion12anim_flags_t,global,C:/KS/SRC/anim.h,KS/SRC/anim.h,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00120E00_set_flag__t4anim1Z10quaternion12anim_flags_t.md
0x00120E78,16,0x10,set_flag__t4anim1Zf12anim_flags_t,set_flag__t4anim1Zf12anim_flags_t,global,C:/KS/SRC/anim.h,KS/SRC/anim.h,game/files_anim,C:/KS/SRC/files_anim.cpp,eligible,matched,1,100,SELF,notes/functions/00120E78_set_flag__t4anim1Zf12anim_flags_t.md
0x00144C78,16,0x10,is_active__C6entity,is_active__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144C78_is_active__C6entity.md
0x00144C90,16,0x10,are_collisions_active__C6entity,are_collisions_active__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144C90_are_collisions_active__C6entity.md
0x00144CA0,16,0x10,is_sticky__C6entity,is_sticky__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144CA0_is_sticky__C6entity.md
0x00144D28,16,0x10,is_walkable__C6entity,is_walkable__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144D28_is_walkable__C6entity.md
0x00144D68,16,0x10,is_repulsion__C6entity,is_repulsion__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144D68_is_repulsion__C6entity.md
0x00144DA8,16,0x10,is_visible__C6entity,is_visible__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144DA8_is_visible__C6entity.md
0x00144DE0,16,0x10,is_motion_blurred__C6entity,is_motion_blurred__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144DE0_is_motion_blurred__C6entity.md
0x00144DF0,16,0x10,is_motion_trailed__C6entity,is_motion_trailed__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144DF0_is_motion_trailed__C6entity.md
0x00144E00,16,0x10,get_externally_controlled__C6entity,get_externally_controlled__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144E00_get_externally_controlled__C6entity.md
0x00144E70,16,0x10,get_inter_capsule_radius_scale__6entity,get_inter_capsule_radius_scale__6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144E70_get_inter_capsule_radius_scale__6entity.md
0x00144E80,16,0x10,get_water_dist__C6entity,get_water_dist__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/00144E80_get_water_dist__C6entity.md
0x001451C0,16,0x10,get_hit_points__C6entity,get_hit_points__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/001451C0_get_hit_points__C6entity.md
0x001451D0,16,0x10,get_full_hit_points__C6entity,get_full_hit_points__C6entity,global,C:/KS/SRC/entity.h,KS/SRC/entity.h,game/files_entity,C:/KS/SRC/files_entity.cpp,eligible,matched,1,100,SELF,notes/functions/001451D0_get_full_hit_points__C6entity.md
0x00148AC0,16,0x10,addFont__15MultiLineStringiP4Font,addFont__15MultiLineStringiP4Font,global,C:/KS/SRC/ks/FEPanel.cpp,KS/SRC/ks/FEPanel.cpp,game/files_frontend,C:/KS/SRC/ks/files_frontend.cpp,eligible,matched,1,100,SELF,notes/functions/00148AC0_addFont__15MultiLineStringiP4Font.md
0x0014D068,16,0x10,SetFade__9PanelQuadf,SetFade__9PanelQuadf,global,C:/KS/SRC/ks/FEPanel.cpp,KS/SRC/ks/FEPanel.cpp,game/files_frontend,C:/KS/SRC/ks/files_frontend.cpp,eligible,matched,1,100,SELF,notes/functions/0014D068_SetFade__9PanelQuadf.md
0x0014FAB8,16,0x10,cons__9PanelGeom,cons__9PanelGeom,global,C:/KS/SRC/ks/FEPanel.cpp,KS/SRC/ks/FEPanel.cpp,game/files_frontend,C:/KS/SRC/ks/files_frontend.cpp,eligible,matched,2,100,SELF,notes/functions/0014FAB8_cons__9PanelGeom.md
0x0016EE38,16,0x10,clear__13IGOPrintQueue,clear__13IGOPrintQueue,global,C:/KS/SRC/ks/IGOFrontEnd.cpp,KS/SRC/ks/IGOFrontEnd.cpp,game/files_frontend,C:/KS/SRC/ks/files_frontend.cpp,eligible,matched,1,100,SELF,notes/functions/0016EE38_clear__13IGOPrintQueue.md
0x0018AF90,16,0x10,__7MapData,__7MapData,global,C:/KS/SRC/ks/Map.cpp,KS/SRC/ks/Map.cpp,game/files_frontend,C:/KS/SRC/ks/files_frontend.cpp,eligible,matched,1,100,SELF,notes/functions/0018AF90___7MapData.md
0x00199210,16,0x10,IGOIsPaused__Fv,IGOIsPaused__Fv,global,C:/KS/SRC/ks/FrontEndManager.cpp,KS/SRC/ks/FrontEndManager.cpp,game/files_frontend,C:/KS/SRC/ks/files_frontend.cpp,eligible,matched,1,100,SELF,notes/functions/00199210_IGOIsPaused__Fv.md
0x001D86E8,16,0x10,SetFade__10TextStringf,SetFade__10TextStringf,global,C:/KS/SRC/ks/FEPanel.h,KS/SRC/ks/FEPanel.h,game/files_frontend,C:/KS/SRC/ks/files_frontend.cpp,eligible,matched,1,100,SELF,notes/functions/001D86E8_SetFade__10TextStringf.md
0x001D9AC8,16,0x10,Rotate__9PanelQuadf,Rotate__9PanelQuadf,global,C:/KS/SRC/ks/FEPanel.h,KS/SRC/ks/FEPanel.h,game/files_frontend,C:/KS/SRC/ks/files_frontend.cpp,eligible,matched,1,100,SELF,notes/functions/001D9AC8_Rotate__9PanelQuadf.md
0x001D9BE0,16,0x10,SetFade__9PanelQuadiff,SetFade__9PanelQuadiff,global,C:/KS/SRC/ks/FEPanel.h,KS/SRC/ks/FEPanel.h,game/files_frontend,C:/KS/SRC/ks/files_frontend.cpp,eligible,matched,1,100,SELF,notes/functions/001D9BE0_SetFade__9PanelQuadiff.md
0x001DAF50,16,0x10,SetPQ__20FEGraphicalMenuEntryP9PanelQuad,SetPQ__20FEGraphicalMenuEntryP9PanelQuad,global,C:/KS/SRC/ks/FEMenu.h,KS/SRC/ks/FEMenu.h,game/files_frontend,C:/KS/SRC/ks/files_frontend.cpp,eligible,matched,2,100,SELF,notes/functions/001DAF50_SetPQ__20FEGraphicalMenuEntryP9PanelQuad.md
0x001DAF60,16,0x10,SetPQHigh__20FEGraphicalMenuEntryP9PanelQuad,SetPQHigh__20FEGraphicalMenuEntryP9PanelQuad,global,C:/KS/SRC/ks/FEMenu.h,KS/SRC/ks/FEMenu.h,game/files_frontend,C:/KS/SRC/ks/files_frontend.cpp,eligible,matched,1,100,SELF,notes/functions/001DAF60_SetPQHigh__20FEGraphicalMenuEntryP9PanelQuad.md
0x001E2768,16,0x10,low_level_console_init__Fv,low_level_console_init__Fv,global,C:/KS/SRC/hwosps2/ps2_rasterize.cpp,KS/SRC/HWOSPS2/ps2_rasterize.cpp,game/files_hwosps2,C:/KS/SRC/files_hwosps2.cpp,eligible,matched,1,100,SELF,notes/functions/001E2768_low_level_console_init__Fv.md
0x001E9C10,16,0x10,add_object__5beachP12beach_object,add_object__5beachP12beach_object,global,C:/KS/SRC/ks/beach.cpp,KS/SRC/ks/beach.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/001E9C10_add_object__5beachP12beach_object.md
0x0020BD28,16,0x10,calculate_priority__14surfer_ai_goalf,calculate_priority__14surfer_ai_goalf,global,C:/KS/SRC/ks/kellyslater_ai_goals.cpp,KS/SRC/ks/kellyslater_ai_goals.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/0020BD28_calculate_priority__14surfer_ai_goalf.md
0x0020D2F8,16,0x10,ResetTricks__22kellyslater_controller,ResetTricks__22kellyslater_controller,global,C:/KS/SRC/ks/kellyslater_controller.cpp,KS/SRC/ks/kellyslater_controller.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/0020D2F8_ResetTricks__22kellyslater_controller.md
0x00224F20,16,0x10,__12BalanceMeter,__12BalanceMeter,global,C:/KS/SRC/ks/kellyslater_controller.cpp,KS/SRC/ks/kellyslater_controller.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/00224F20___12BalanceMeter.md
0x00231D68,16,0x10,init__13follow_camera,init__13follow_camera,global,C:/KS/SRC/ks/ks_camera.cpp,KS/SRC/ks/ks_camera.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/00231D68_init__13follow_camera.md
0x00233BB0,16,0x10,init__11buoy_camera,init__11buoy_camera,global,C:/KS/SRC/ks/ks_camera.cpp,KS/SRC/ks/ks_camera.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/00233BB0_init__11buoy_camera.md
0x00235228,16,0x10,init__12photo_camera,init__12photo_camera,global,C:/KS/SRC/ks/ks_camera.cpp,KS/SRC/ks/ks_camera.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/00235228_init__12photo_camera.md
0x0023BE08,16,0x10,IsPlaying__8KSReplay,IsPlaying__8KSReplay,global,C:/KS/SRC/ks/ksreplay.cpp,KS/SRC/ks/ksreplay.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/0023BE08_IsPlaying__8KSReplay.md
0x0023CA78,16,0x10,SpeedFast__8KSReplay,SpeedFast__8KSReplay,global,C:/KS/SRC/ks/ksreplay.cpp,KS/SRC/ks/ksreplay.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/0023CA78_SpeedFast__8KSReplay.md
0x00241CD8,16,0x10,turnOn__13rumbleManagerbi,turnOn__13rumbleManagerbi,global,C:/KS/SRC/ks/rumbleManager.cpp,KS/SRC/ks/rumbleManager.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/00241CD8_turnOn__13rumbleManagerbi.md
0x00241DD0,16,0x10,isOn__13rumbleManageri,isOn__13rumbleManageri,global,C:/KS/SRC/ks/rumbleManager.cpp,KS/SRC/ks/rumbleManager.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/00241DD0_isOn__13rumbleManageri.md
0x00242E98,16,0x10,__11text_parser,__11text_parser,global,C:/KS/SRC/ks/text_parser.cpp,KS/SRC/ks/text_parser.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/00242E98___11text_parser.md
0x00255168,16,0x10,shutdown__9WaveSound,shutdown__9WaveSound,global,C:/KS/SRC/ks/wavesound.cpp,KS/SRC/ks/wavesound.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/00255168_shutdown__9WaveSound.md
0x0025B918,16,0x10,Reset__Q26Career8Location,Reset__Q26Career8Location,global,C:/KS/SRC/ks/career.cpp,KS/SRC/ks/career.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/0025B918_Reset__Q26Career8Location.md
0x0025C418,16,0x10,IsGoalDone__CQ26Career5Leveli,IsGoalDone__CQ26Career5Leveli,global,C:/KS/SRC/ks/career.cpp,KS/SRC/ks/career.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/0025C418_IsGoalDone__CQ26Career5Leveli.md
0x0025C5E8,16,0x10,IsBoardUnlocked__C6Careeri,IsBoardUnlocked__C6Careeri,global,C:/KS/SRC/ks/career.cpp,KS/SRC/ks/career.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/0025C5E8_IsBoardUnlocked__C6Careeri.md
0x00262A38,16,0x10,Reset__15CompressedPhoto,Reset__15CompressedPhoto,global,C:/KS/SRC/ks/compressedphoto.cpp,KS/SRC/ks/compressedphoto.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/00262A38_Reset__15CompressedPhoto.md
0x00263B18,16,0x10,__9ImageDXTC,__9ImageDXTC,global,C:/KS/SRC/ks/dxt1_imagedxt1.cpp,KS/SRC/ks/dxt1_imagedxt1.cpp,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/00263B18___9ImageDXTC.md
0x00270540,16,0x10,MenuText__9MenuEntryPci,MenuText__9MenuEntryPci,global,ks/menu.h,KS/SRC/ks/menu.h,game/files_kellyslater,C:/KS/SRC/ks/files_kellyslater.cpp,eligible,matched,1,100,SELF,notes/functions/00270540_MenuText__9MenuEntryPci.md
0x0027A830,16,0x10,set_beach__4gamei,set_beach__4gamei,global,C:/KS/SRC/game.cpp,KS/SRC/game.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,matched,1,100,SELF,notes/functions/0027A830_set_beach__4gamei.md
0x0027D968,16,0x10,is_paused__C4game,is_paused__C4game,global,C:/KS/SRC/game.cpp,KS/SRC/game.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,matched,2,100,SELF,notes/functions/0027D968_is_paused__C4game.md
0x00284B80,16,0x10,SetBoardIdx__4gameii,SetBoardIdx__4gameii,global,C:/KS/SRC/game.cpp,KS/SRC/game.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,matched,1,100,SELF,notes/functions/00284B80_SetBoardIdx__4gameii.md
0x00284EE0,16,0x10,LoadingStateReset__4game,LoadingStateReset__4game,global,C:/KS/SRC/game.cpp,KS/SRC/game.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,matched,1,100,SELF,notes/functions/00284EE0_LoadingStateReset__4game.md
0x00285B70,16,0x10,GetPlayerShare__C8PushModei,GetPlayerShare__C8PushModei,global,ks/mode_push.cpp,KS/SRC/ks/mode_push.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,matched,1,100,SELF,notes/functions/00285B70_GetPlayerShare__C8PushModei.md
0x00285B80,16,0x10,GetPlayerViewport__C8PushModei,GetPlayerViewport__C8PushModei,global,ks/mode_push.cpp,KS/SRC/ks/mode_push.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,matched,2,100,SELF,notes/functions/00285B80_GetPlayerViewport__C8PushModei.md
0x00286978,16,0x10,go_next_state__12game_process,go_next_state__12game_process,global,C:/KS/SRC/game_process.cpp,KS/SRC/game_process.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,matched,1,100,SELF,notes/functions/00286978_go_next_state__12game_process.md
0x0028D618,16,0x10,add__15trigger_managerP7trigger,add__15trigger_managerP7trigger,global,C:/KS/SRC/trigger.cpp,KS/SRC/trigger.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,matched,1,100,SELF,notes/functions/0028D618_add__15trigger_managerP7trigger.md
0x0028EB18,16,0x10,get_abs_position__C14entity_trigger,get_abs_position__C14entity_trigger,global,C:/KS/SRC/trigger.cpp,KS/SRC/trigger.cpp,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,matched,1,100,SELF,notes/functions/0028EB18_get_abs_position__C14entity_trigger.md
0x002B85B0,16,0x10,inc_count__4item,inc_count__4item,global,item.h,KS/SRC/item.h,game/files_misc1,C:/KS/SRC/files_misc1.cpp,eligible,matched,1,100,SELF,notes/functions/002B85B0_inc_count__4item.md
